brand,id,category,type,dc_mm,shank_mm,ratio,classification
"Sumitomo","AJX12R10007D","solid_mill","end_mill",88.3,,,bad-diameter
"Sumitomo","AJX14R12505E","solid_mill","end_mill",113.2,,,bad-diameter
"Sumitomo","AJX14R12507E","solid_mill","end_mill",113.2,,,bad-diameter
"Sumitomo","AJX14R16006F","solid_mill","end_mill",148.2,,,bad-diameter
"Sumitomo","AJX14R16008F","solid_mill","end_mill",148.2,,,bad-diameter
"Sumitomo","AJX14-100A05R","solid_mill","end_mill",88.1,,,bad-diameter
"Sumitomo","AJX14-100A06R","solid_mill","end_mill",88.1,,,bad-diameter
"Sumitomo","AJX12-100A07R","solid_mill","end_mill",88.3,,,bad-diameter
"Sumitomo","AJX14-125B05R","solid_mill","end_mill",113.2,,,bad-diameter
"Sumitomo","AJX14-125B07R","solid_mill","end_mill",113.2,,,bad-diameter
"Sumitomo","AJX14-160B06R","solid_mill","end_mill",148.2,,,bad-diameter
"Sumitomo","AJX14-160B08R","solid_mill","end_mill",148.2,,,bad-diameter
"Sumitomo","AJX12-100A09R","solid_mill","end_mill",88.3,,,bad-diameter
"Sumitomo","AJX14-125B09R","solid_mill","end_mill",113.2,,,bad-diameter
"Sumitomo","WJX14R10006DA a","solid_mill","end_mill",84.4,,,bad-diameter
"Sumitomo","WJX14R10007DA a","solid_mill","end_mill",84.4,,,bad-diameter
"Sumitomo","WJX14R12507EA a","solid_mill","end_mill",109.4,,,bad-diameter
"Sumitomo","WJX14R12509EA a","solid_mill","end_mill",109.4,,,bad-diameter
"Sumitomo","WJX14R16009FA a","solid_mill","end_mill",144.4,,,bad-diameter
"Sumitomo","WJX14-100A06AR a","solid_mill","end_mill",84.4,,,bad-diameter
"Sumitomo","WJX14-100A07AR a","solid_mill","end_mill",84.4,,,bad-diameter
"Sumitomo","WJX14-125B07AR a","solid_mill","end_mill",109.4,,,bad-diameter
"Sumitomo","WJX14-125B09AR a","solid_mill","end_mill",109.4,,,bad-diameter
"Sumitomo","WJX14-160B09AR a","solid_mill","end_mill",144.4,,,bad-diameter
"Sumitomo","OCTACUT1006DR","solid_mill","end_mill",88.5,,,bad-diameter
"Sumitomo","OCTACUT1257ER","solid_mill","end_mill",113.5,,,bad-diameter
"Sumitomo","OCTACUT1608FR","solid_mill","end_mill",148.5,,,bad-diameter
"Sumitomo","OCTACUT1006AR","solid_mill","end_mill",88.5,,,bad-diameter
"Sumitomo","OCTACUT1257BR","solid_mill","end_mill",113.5,,,bad-diameter
"Sumitomo","OCTACUT1608CR","solid_mill","end_mill",148.5,,,bad-diameter
"Sumitomo","ARP6PR10009DA","solid_mill","end_mill",88,,,bad-diameter
"Sumitomo","ARP6PR10011DA","solid_mill","end_mill",88,,,bad-diameter
"Sumitomo","ARP6P-100B09AR","solid_mill","end_mill",88,,,bad-diameter
"Sumitomo","ARP6P-100B11AR","solid_mill","end_mill",88,,,bad-diameter
"Sumitomo","BRP8PR10006D","solid_mill","end_mill",83.8,,,bad-diameter
"Sumitomo","Sumitomo-100.0","solid_mill","end_mill",100,,,bad-diameter
"Sumitomo","VFX6-100A06A090R","solid_mill","end_mill",100,,,bad-diameter
"Sumitomo","FP490R/L0410Q","solid_mill","end_mill",100,,,bad-diameter
"Sumitomo","FP490R/L0514Q","solid_mill","end_mill",125,,,bad-diameter
"Sumitomo","FP490R/L0618Q","solid_mill","end_mill",160,,,bad-diameter
"Sumitomo","FP490R/L0822Q","solid_mill","end_mill",200,,,bad-diameter
"Sumitomo","FP490R/L1028Q","solid_mill","end_mill",250,,,bad-diameter
"Sumitomo","FP490R/L1236Q","solid_mill","end_mill",315,,,bad-diameter
"Sumitomo","FP490R/L1440Q","solid_mill","end_mill",355,,,bad-diameter
"Sumitomo","FP490R/L1646Q","solid_mill","end_mill",400,,,bad-diameter
"Sumitomo","FP490R/L2056Q","solid_mill","end_mill",500,,,bad-diameter
"Sumitomo","FP490R/L1028T","solid_mill","end_mill",250,,,bad-diameter
"Sumitomo","FP490R/L1236T","solid_mill","end_mill",315,,,bad-diameter
"Sumitomo","FP490R/L1440T","solid_mill","end_mill",355,,,bad-diameter
"Sumitomo","FP490R/L1646T","solid_mill","end_mill",400,,,bad-diameter
"Sumitomo","FP590R/L0514Q","solid_mill","end_mill",125,,,bad-diameter
"Sumitomo","FP590R/L0618Q","solid_mill","end_mill",160,,,bad-diameter
"Sumitomo","FP590R/L0822Q","solid_mill","end_mill",200,,,bad-diameter
"Sumitomo","FP590R/L1028Q","solid_mill","end_mill",250,,,bad-diameter
"Sumitomo","FP590R/L1236Q","solid_mill","end_mill",315,,,bad-diameter
"Sumitomo","FP590R/L1440Q","solid_mill","end_mill",355,,,bad-diameter
"Sumitomo","FP590R/L1646Q","solid_mill","end_mill",400,,,bad-diameter
"Sumitomo","FP590R/L2056Q","solid_mill","end_mill",500,,,bad-diameter
"Sumitomo","FP590R/L1028T","solid_mill","end_mill",250,,,bad-diameter
"Sumitomo","FP590R/L1236T","solid_mill","end_mill",315,,,bad-diameter
"Sumitomo","FP590R/L1440T","solid_mill","end_mill",355,,,bad-diameter
"Sumitomo","FP590R/L1646T","solid_mill","end_mill",400,,,bad-diameter
"Sumitomo","FE404R/L0408Q","solid_mill","end_mill",100,,,bad-diameter
"Sumitomo","FE404R/L0510Q","solid_mill","end_mill",125,,,bad-diameter
"Sumitomo","FE404R/L0612Q","solid_mill","end_mill",160,,,bad-diameter
"Sumitomo","FE404R/L0816Q","solid_mill","end_mill",200,,,bad-diameter
"Sumitomo","FE404R/L1020Q","solid_mill","end_mill",250,,,bad-diameter
"Sumitomo","FE404R/L1224Q","solid_mill","end_mill",315,,,bad-diameter
"Sumitomo","FE404R/L1428Q","solid_mill","end_mill",355,,,bad-diameter
"Sumitomo","FE404R/L1632Q","solid_mill","end_mill",400,,,bad-diameter
"Sumitomo","FE404R/L2040Q","solid_mill","end_mill",500,,,bad-diameter
"Sumitomo","FE404R/L1020T","solid_mill","end_mill",250,,,bad-diameter
"Sumitomo","FE404R/L1224T","solid_mill","end_mill",315,,,bad-diameter
"Sumitomo","FE404R/L1428T","solid_mill","end_mill",335,,,bad-diameter
"Sumitomo","FE404R/L1632T","solid_mill","end_mill",400,,,bad-diameter
"ISCAR","M ECS-A1.00X06-2T","indexable_mill","end_mill",102.67,5.99,17.1,bad-diameter
"ISCAR","M ECS-A1.60X06-2T","indexable_mill","end_mill",103.25,5.99,17.2,bad-diameter
"ISCAR","M ECS-A2.00X06-2T","indexable_mill","end_mill",103.66,5.99,17.3,bad-diameter
"ISCAR","M ECS-A3.15X08-2T","indexable_mill","end_mill",130.28,8,16.3,bad-diameter
"ISCAR","M ECS-A4.00X10-2T","indexable_mill","end_mill",156.51,10.01,15.6,bad-diameter
"ISCAR","M ECS-A5.00X12-2T","indexable_mill","end_mill",208.33,11.99,17.4,bad-diameter
"ISCAR","M ECS-A6.30X16-2T","indexable_mill","end_mill",260.45,16,16.3,bad-diameter
"ISCAR","M ECS-B3.15X12-2T","indexable_mill","end_mill",206.45,11.99,17.2,bad-diameter
"ISCAR","M ECS-B5.00X19-2T","indexable_mill","end_mill",309.88,18.44,16.8,bad-diameter
"ISCAR","M ECS-B6.30X20-2T","indexable_mill","end_mill",311.2,18.44,16.9,bad-diameter
"ISCAR","EC-H4S 06-06C06CF-E50","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H4S 06-06C06CFR.2E50","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H4S 06-06W06CF-E50","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H4S 08-08C08CF-E63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H4S 08-08C08CFR.4E63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H4S 08-08W08CF-E63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H4S 10-10C10CF-E66","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H4S 10-10C10CFR.5E66","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H4S 10-10W10CF-E66","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H4S 12-12C12CF-E73","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H4S 12-12C12CFR.6E73","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H4S 12-12W12CF-E73","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H4S 16-16C16CF-E82","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H4S 16-16W16CF-E82","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H4M 04-08C4CF-E50","indexable_mill","end_mill",101.6,101.6,1,bad-diameter
"ISCAR","EC-H4M 06-12C06CF-E57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H4M 06-12C06CFR0.2-E57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H4M 06-12C06CFR0.5-E57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H4M 06-12C06CFR1-E57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H4M 06-12W06CF-E57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H4M 08-16C08CF-E63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H4M 08-16C08CFR0.3-E63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H4M 08-16C08CFR0.5-E63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H4M 08-16C08CFR1.5-E63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H4M 08-16C08CFR1-E63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H4M 08-16W08CF-E63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H4M 10-20C10CF-E72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H4M 10-20C10CFR0.3-E72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H4M 10-20C10CFR0.5-E72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H4M 10-20C10CFR1.5-E72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H4M 10-20C10CFR1-E72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H4M 10-20W10CF-E72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H4M 12-24C12CF-E83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H4M 12-24C12CFR0.5-E83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H4M 12-24C12CFR1.5-E83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H4M 12-24C12CFR2-E83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H4M 12-24C12CFR3-E83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H4M 12-24W12CF-E83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H4M 16-32C16CF-E92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H4M 16-32C16CFR0.5-E92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H4M 16-32C16CFR1.5-E92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H4M 16-32C16CFR2-E92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H4M 16-32C16CFR3-E92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H4M 16-32C16CFR4-E92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H4M 16-32W16CF-E92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECP-H4L 10-22/32W10CFR.5","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECP-H4L 10-22/40W10CFR.5","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECP-H4L 12-26/38W12CFR.5","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECP-H4L 12-26/50W12CFR.5","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECP-H4L 16-34/50W16CFR1","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECP-H4L 16-34/64W16CFR1","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H4L 04-11/13C6CFR.2","indexable_mill","end_mill",101.6,152.4,0.7,bad-diameter
"ISCAR","EC-H4L 05-13/20C6CFR.2","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","EC-H4L 06-14/20C6CFR.2","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H4L 06-14/20C6CFR.2C","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H4L 06-14/25C6CFR.2","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H4L 06-14/25C6CFR.2C","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H4M 06-12C06CFR0.2-57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H4M 06-12C06CFR0.5-57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H4M 06-12W06CFR0.2-57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H4XL 06-12/25C06CFR.2","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H4XL 06-12/25W06CFR.2","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H4L 08-18/26W8CFR.3","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H4L 08-18/26W8CFR.3C","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H4L 08-18/32W8CFR.3","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H4L 08-18/32W8CFR.3C","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H4M 08-16C08CFR0.4-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H4M 08-16C08CFR0.5-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H4M 08-16C08CFR1-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H4M 08-16W08CFR0.4-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H4M 08-16W08CFR1.5-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H4XL 08-16/32C08CFR.4","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H4XL 08-16/32W08CFR.4","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H4L 10-22/32W10CFR.5","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H4L 10-22/32W10CFR.5C","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H4L 10-22/40W10CFR.5","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H4L 10-22/40W10CFR.5C","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H4M 10-20C10CFR0.5-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H4M 10-20W10CFR0.5-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H4M 10-20W10CFR1.5-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H4M 10-20W10CFR1-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H4XL 10-20/40C10CFR.5","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H4XL 10-20/40W10CFR.5","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H4L 12-26/38W12CFR.5","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H4L 12-26/38W12CFR.5C","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H4L 12-26/50W12CFR.5","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H4L 12-26/50W12CFR.5C","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H4M 12-24C12CFR0.6-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H4M 12-24W12CFR0.6-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H4M 12-24W12CFR1.5-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H4M 12-24W12CFR1-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H4M 12-24W12CFR2-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H4M 12-24W12CFR3-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H4XL 12-24/50C12CFR.6","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H4XL 12-24/50W12CFR.6","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H4M 14-28C14CFR0.7-83","indexable_mill","end_mill",355.6,355.6,1,bad-diameter
"ISCAR","EC-H4M 14-28W14CFR0.7-83","indexable_mill","end_mill",355.6,355.6,1,bad-diameter
"ISCAR","EC-H4L 16-34/50W16CFR1","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H4L 16-34/50W16CFR1C","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H4L 16-34/64W16CFR1","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H4L 16-34/64W16CFR1C","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H4M 16-32C16CFR0.8-92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H4M 16-32W16CFR0.5-92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H4M 16-32W16CFR0.8-92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H4M 16-32W16CFR1.5-92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H4M 16-32W16CFR1-92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H4M 16-32W16CFR2-92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H4M 16-32W16CFR3-92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H4M 16-32W16CFR4-92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H4XL 16-32/64C16CFR.8","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H4XL 16-32/64W16CFR.8","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECP-H5L 08-18/26W08CFR.3","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECP-H5L 08-18/32W08CFR.3","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECP-H5L 10-22/32W10CFR.5","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECP-H5L 10-22/40W10CFR.5","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECP-H5L 12-26/38W12CFR.5","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECP-H5L 12-26/50W12CFR.5","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECP-H5L 16-34/50W16CFR1","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECP-H5L 16-34/64W16CFR1","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H5M 04-09C06CFR0.2-57","indexable_mill","end_mill",101.6,152.4,0.7,bad-diameter
"ISCAR","EC-H5M 05-11C06CFR0.2-57","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","EC-H5M 06-10/25C06CFR.1","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H5M 06-10/25C06CFR.1C","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H5M 06-13/19C06CFR.1","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H5M 06-13/19C06CFR.1C","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H5M 08-13/33C08CFR.1","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H5M 08-13/33C08CFR.1C","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H5M 08-17/25C08CFR.1","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H5M 08-17/25C08CFR.1C","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H5M 10-17/42C10CFR.1","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H5M 10-17/42C10CFR.1C","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H5M 10-22/32C10CFR.1","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H5M 10-22/32C10CFR.1C","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H5M 12-20/50C12CFR.2","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H5M 12-20/50C12CFR.2C","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H5M 12-26/38C12CFR.2","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H5M 12-26/38C12CFR.2C","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H5M 16-26/66C16CFR.2","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H5M 16-26/66C16CFR.2C","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H5M 16-34/50C16CFR.2","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H5M 16-34/50C16CFR.2C","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-H5M 06-12C06CF-57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H5M 06-12C06CFR0.2-57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H5M 06-12C06CFR0.5-57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-H5M 08-16C08CF-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H5M 08-16C08CFR0.2-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H5M 08-16C08CFR0.5-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H5M 08-16C08CFR1.0-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H5M 08-16C08CFR1.5-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-H5M 10-20C10CF-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H5M 10-20C10CFR0.2-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H5M 10-20C10CFR0.5-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H5M 10-20C10CFR1.0-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H5M 10-20C10CFR1.5-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H5M 10-20C10CFR2.0-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H5M 10-20W10CF-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-H5M 12-24C12CF-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H5M 12-24C12CFR0.5-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H5M 12-24C12CFR1.0-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H5M 12-24C12CFR1.5-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H5M 12-24C12CFR2.0-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H5M 12-24C12CFR2.5-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-H5M 12-24C12CFR3.0-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
