tool_id,brand,tool_type,material,source_file
AMPC-7C214P-0018,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C214P-0018AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C214P-0018CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C214P-0018LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C214P-14,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C214P-14.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C214P-14.5AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C214P-14.5CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C214P-14.5LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C214P-14.8,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C214P-14.8AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C214P-14.8CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C214P-14.8LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C214P-14AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C214P-14CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C214P-14LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-.609,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-.609AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-.609CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-.609LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-.618,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-.618AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-.618CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-.618LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-0019,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-0019AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-0019CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-0019LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-0020,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-0020AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-0020CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-0020LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-15,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-15.25,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-15.25AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-15.25CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-15.25LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-15.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-15.5AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-15.5CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-15.5LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-15AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-15CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C215P-15LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C216P-.640,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C216P-.640AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C216P-.640CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C216P-.640LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C216P-0021,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C216P-0021AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C216P-0021CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C216P-0021LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C216P-16,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C216P-16.08,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C216P-16.08AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C216P-16.08CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C216P-16.08LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C216P-16.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C216P-16.5AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C216P-16.5CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C216P-16.5LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C216P-16AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C216P-16CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C216P-16LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-.671,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-.671AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-.671CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-.671LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-.703,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-.703AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-.703CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-.703LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-0022,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-0022AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-0022CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-0022LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-17,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-17.1,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-17.1AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-17.1CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-17.1LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-17.2,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-17.2AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-17.2CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-17.2LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-17.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-17.5AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-17.5CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-17.5LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-17AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-17CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C217P-17LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-.734,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-.734AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-.734CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-.734LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-.758,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-.758AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-.758CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-.758LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-.765,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-.765AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-.765CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-.765LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-0023,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-0023AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-0023CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-0023LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-0024,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-0024AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-0024CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-0024LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-0025,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-0025AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-0025CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-0025LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-18,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-18.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-18.5AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-18.5CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-18.5LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-18AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-18CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-18LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-19,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-19.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-19.5AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-19.5CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-19.5LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-19.8,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-19.8AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-19.8CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-19.8LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-19AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-19CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C218P-19LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-.796,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-.796AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-.796CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-.796LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-.859,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-.859AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-.859CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-.859LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-0026,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-0026AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-0026CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-0026LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-0027,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-0027AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-0027CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-0027LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-20,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-20.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-20.5AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-20.5CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-20.5LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-20AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-20CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-20LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-21,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-21.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-21.5AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-21.5CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-21.5LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-21AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-21CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C220P-21LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-.890,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-.890AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-.890CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-.890LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-.921,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-.921AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-.921CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-.921LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-0028,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-0028AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-0028CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-0028LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-0029,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-0029AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-0029CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-0029LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-0030,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-0030AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-0030CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-0030LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-22,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-22AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-22CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-22LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-23,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-23AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-23CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C222P-23LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-0031,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-0031AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-0031CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-0031LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-0100,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-0100AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-0100CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-0100LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-1.008,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-1.008AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-1.008CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-1.008LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-1.015,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-1.015AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-1.015CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-1.015LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-24,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-24AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-24CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-24LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-25,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-25AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-25CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C224P-25LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-0101,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-0101AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-0101CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-0101LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-0102,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-0102AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-0102CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-0102LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-0103,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-0103AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-0103CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-0103LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-0104,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-0104AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-0104CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-0104LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-1.046,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-1.046AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-1.046CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-1.046LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-1.109,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-1.109AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-1.109CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-1.109LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-26,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-26AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-26CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-26LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-27,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-27AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-27CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-27LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-28,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-28AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-28CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C226P-28LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-0105,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-0105AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-0105CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-0105LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-0106,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-0106AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-0106CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-0106LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-0107,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-0107AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-0107CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-0107LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-0108,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-0108AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-0108CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-0108LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-29,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-29AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-29CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-29LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-30,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-30.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-30.5AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-30.5CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-30.5LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-30AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-30CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-30LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-31,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-31AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-31CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C229P-31LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-0109,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-0109AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-0109CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-0109LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-0110,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-0110AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-0110CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-0110LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-0111,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-0111AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-0111CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-0111LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-0112,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-0112AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-0112CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-0112LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-32,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-32.15,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-32.15AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-32.15CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-32.15LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-32.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-32.5AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-32.5CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-32.5LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-32AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-32CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-32LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-33,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-33.5,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-33.5AS,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-33.5CI,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
AMPC-7C232P-33.5LR,Allied Machine,insert,carbide,AMPC_US-EN_Catalog
