tool_id,brand,tool_type,grade_name,iso,toolpath,op,cut,strategy,dia_in,flutes,vc_sfm,rpm,fz_in,feed_ipm,ap_in,ae_in,coolant,css,hb_min,hb_max,flute_source,source_file
ADD-Accupro-ACCU-0.0080,Accupro,end_mill,Gray Iron (K),K,HEM Adaptive,milling,roughing,adaptive,0.008,4,781,373191,0.0017,2538.87,0.016,0.0008,disabled,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0080,Accupro,end_mill,Gray Iron (K),K,Trochoidal,milling,roughing,trochoidal,0.008,4,837,399847,0.0018,2946.9,0.02,0.0006,disabled,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0080,Accupro,end_mill,Gray Iron (K),K,Slot,milling,roughing,slot,0.008,4,446,213252,0.0013,1088.09,0.004,0.008,disabled,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0080,Accupro,end_mill,Gray Iron (K),K,Ramp,milling,roughing,plunge,0.008,4,390,186595,0.0007,528.93,0.008,0.0039,disabled,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0080,Accupro,end_mill,Gray Iron (K),K,Semi,milling,semi_finishing,conventional,0.008,4,607,290085,0.001,1187.75,0.008,0.0047,disabled,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0080,Accupro,end_mill,Gray Iron (K),K,Finish,milling,finishing,conventional,0.008,4,656,313606,0.0008,987.74,0.008,0.0059,air,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0080,Accupro,end_mill,Gray Iron (K),K,HSM,milling,finishing,hsm,0.008,4,853,407688,0.0008,1284.06,0.0012,0.004,air,0,150,300,record,Accupro_catalog
ADD-Accupro-ACCU-0.0080,Accupro,end_mill,Ductile Iron (K),K,Rough,milling,roughing,conventional,0.008,4,438,209444,0.0014,1187.4,0.008,0.0039,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0080,Accupro,end_mill,Ductile Iron (K),K,HEM Adaptive,milling,roughing,adaptive,0.008,4,614,293221,0.0017,1994.83,0.016,0.0008,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0080,Accupro,end_mill,Ductile Iron (K),K,Trochoidal,milling,roughing,trochoidal,0.008,4,657,314166,0.0018,2315.43,0.02,0.0006,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0080,Accupro,end_mill,Ductile Iron (K),K,Slot,milling,roughing,slot,0.008,4,351,167555,0.0013,854.93,0.004,0.008,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0080,Accupro,end_mill,Ductile Iron (K),K,Ramp,milling,roughing,plunge,0.008,4,307,146611,0.0007,415.59,0.008,0.0039,disabled,0,160,320,record,Accupro_catalog
ADD-Accupro-ACCU-0.0080,Accupro,end_mill,Ductile Iron (K),K,Semi,milling,semi_finishing,conventional,0.008,4,477,227924,0.001,933.23,0.008,0.0047,disabled,0,160,320,record,Accupro_catalog
